-0.445312  0.257812  1.2662  1.29582  2.16801  2.29663  2.42422  2.61811  2.91564  3.20781  
-0.445312  0.273438  1.26651  1.2959  2.16611  2.29359  2.42574  2.61589  2.92808  3.20797  
-0.445312  0.289062  1.26692  1.29583  2.16486  2.29015  2.42757  2.61159  2.94392  3.20815  
-0.445312  0.304688  1.26746  1.29563  2.16426  2.28631  2.4297  2.60568  2.96269  3.20835  
-0.445312  0.320312  1.26809  1.29529  2.16429  2.28209  2.43214  2.59858  2.98393  3.2086  
-0.445312  0.335938  1.26883  1.29482  2.16493  2.27752  2.43489  2.59068  3.00726  3.20889  
-0.445312  0.351562  1.26965  1.29424  2.16616  2.27265  2.43794  2.58231  3.03233  3.20925  
-0.445312  0.367188  1.27055  1.29354  2.16794  2.26753  2.44128  2.57373  3.05885  3.20969  
-0.445312  0.382812  1.27152  1.29275  2.17021  2.26221  2.44488  2.56515  3.08658  3.21024  
-0.445312  0.398438  1.27254  1.29188  2.17291  2.25679  2.4487  2.55675  3.11525  3.21097  
-0.445312  0.414062  1.27359  1.29096  2.17596  2.25138  2.45267  2.54871  3.14446  3.21211  
-0.445312  0.429688  1.27463  1.29002  2.17923  2.24611  2.45669  2.5412  3.17314  3.21456  
-0.445312  0.445312  1.27563  1.2891  2.18254  2.24117  2.46059  2.53446  3.19613  3.22333  
-0.445312  0.460938  1.27653  1.28826  2.18562  2.23686  2.4641  2.52878  3.20474  3.24689  
-0.445312  0.476562  1.27723  1.2876  2.18811  2.23354  2.46687  2.52456  3.20693  3.277  
-0.445312  0.492188  1.27762  1.28723  2.18953  2.2317  2.46842  2.52227  3.20761  3.30815  

-0.429688  -0.492188  1.27631  1.28845  2.18485  2.23819  2.46227  2.53108  3.17663  3.30667  
-0.429688  -0.476562  1.276  1.28875  2.18376  2.23967  2.46121  2.5329  3.1763  3.2757  
-0.429688  -0.460938  1.27541  1.2893  2.18178  2.24241  2.45927  2.53636  3.17543  3.24438  
-0.429688  -0.445312  1.27463  1.29002  2.17923  2.24611  2.45669  2.5412  3.17314  3.21456  
-0.429688  -0.429688  1.27374  1.29084  2.1764  2.25045  2.45373  2.54714  3.16456  3.19144  
-0.429688  -0.414062  1.27278  1.2917  2.17352  2.25518  2.45059  2.55392  3.14208  3.18285  
-0.429688  -0.398438  1.2718  1.29255  2.17079  2.2601  2.44743  2.56134  3.11421  3.18043  
-0.429688  -0.382812  1.27084  1.29336  2.16833  2.26506  2.44437  2.56921  3.08598  3.17933  
-0.429688  -0.367188  1.26991  1.29411  2.16625  2.26995  2.44147  2.57733  3.05844  3.17864  
-0.429688  -0.351562  1.26905  1.29478  2.16461  2.27466  2.43879  2.58552  3.03204  3.17814  
